Date,RSI,ATR,ADX,MACD
2023-02-07,73.588,0.9457,42.4988,1.4476000000000013
2023-02-06,71.1716,0.9285,40.794,1.3660999999999994
2023-02-03,73.268,0.9396,39.2702,1.3523999999999994
2023-02-02,73.268,0.9384,37.6236,1.3140999999999998
2023-02-01,67.7394,0.9146,35.8502,1.184199999999997
2023-01-31,65.0667,0.8577,34.2807,1.0792000000000002
2023-01-30,73.5331,0.8671,33.4722,1.0722999999999985
2023-01-27,71.3703,0.8404,32.2293,1.086199999999998
2023-01-26,74.125,0.811,30.4167,0.965799999999998
2023-01-25,70.6552,0.8051,28.7179,0.8552999999999997
2023-01-24,70.2535,0.8063,27.3825,0.7504999999999988
2023-01-23,66.4481,0.8165,25.5022,0.6119000000000021
2023-01-20,59.8691,0.7695,23.6239,0.43319999999999936
2023-01-19,60.129,0.7449,22.5892,0.3365999999999989
2023-01-18,66.9406,0.7525,22.0916,0.31780000000000186
2023-01-17,62.0866,0.765,20.4659,0.22689999999999877
2023-01-13,57.389,0.7601,18.8356,0.07450000000000045
2023-01-12,55.9358,0.7604,17.8243,-0.03950000000000031
2023-01-11,53.7946,0.7308,17.0365,-0.1448999999999998
2023-01-10,50.9705,0.7513,16.902,-0.2254000000000005
2023-01-09,49.0305,0.7714,16.8395,-0.3155000000000001
2023-01-06,41.1807,0.7388,16.7721,-0.39729999999999954
2023-01-05,41.3046,0.7206,18.0377,-0.41769999999999996
2023-01-04,41.8274,0.7298,18.6673,-0.37729999999999997
2023-01-03,43.7485,0.7389,19.4755,-0.3694999999999986
2022-12-30,39.0135,0.7265,20.3458,-0.30990000000000073
2022-12-29,39.4188,0.752,20.7162,-0.25980000000000025
2022-12-28,35.0421,0.7601,21.1152,-0.19089999999999918
2022-12-27,41.8159,0.7895,20.9027,-0.04260000000000019
2022-12-23,42.6297,0.7618,20.8389,0.13880000000000337
2022-12-22,49.1668,0.7854,21.6368,0.2577999999999996
2022-12-21,49.3273,0.7214,22.4961,0.3924000000000021
2022-12-20,48.95,0.7352,23.4881,0.4403000000000006
2022-12-19,52.648,0.7565,24.9539,0.5373999999999981
2022-12-16,54.8616,0.7791,26.118,0.6363000000000021
2022-12-15,57.0082,0.7905,26.989,0.7210000000000001
2022-12-14,63.9413,0.7764,27.5009,0.7799000000000014
2022-12-13,68.9801,0.7722,26.8938,0.7701999999999991
2022-12-12,61.1784,0.7351,25.7267,0.7060999999999993
2022-12-09,62.3778,0.7347,25.5623,0.6686999999999994
2022-12-08,56.6925,0.7445,25.0564,0.6656000000000013
2022-12-07,52.9647,0.708,24.9074,0.6348999999999982
2022-12-06,60.251,0.7225,25.9225,0.6930999999999994
2022-12-05,61.8029,0.7173,26.7522,0.7708999999999993
2022-12-02,61.6798,0.7323,26.4112,0.7956000000000003
2022-12-01,64.9837,0.7356,26.1103,0.7884999999999991
2022-11-30,56.7449,0.7437,25.4182,0.7415000000000003
2022-11-29,57.9732,0.6985,24.9921,0.692400000000001
2022-11-28,59.8693,0.7205,25.6797,0.7507999999999999
2022-11-25,62.6618,0.7274,26.0385,0.7950999999999997
2022-11-23,61.4023,0.7567,25.5424,0.7951000000000015
2022-11-22,56.6498,0.7773,25.0081,0.7583000000000002
2022-11-21,55.4525,0.7652,24.9204,0.7492000000000001
2022-11-18,62.7321,0.7935,25.5126,0.7997999999999994
2022-11-17,61.2858,0.7868,26.08,0.8436000000000003
2022-11-16,65.4835,0.7911,25.9535,0.8598999999999997
2022-11-15,71.16,0.791,25.1746,0.8445
2022-11-14,68.9099,0.7978,23.282,0.7356999999999996
2022-11-11,66.9583,0.8117,21.5987,0.623899999999999
2022-11-10,61.4423,0.8045,19.9079,0.4687000000000001
2022-11-09,57.2417,0.7129,18.6211,0.3226999999999993
2022-11-08,63.6954,0.7029,19.2241,0.33230000000000004
2022-11-07,59.9373,0.7051,18.8111,0.2558000000000007
2022-11-04,58.2422,0.7242,19.1673,0.1850000000000005
2022-11-03,50.6931,0.7178,19.891,0.10659999999999847
2022-11-02,59.1973,0.7096,21.2512,0.08000000000000007
2022-11-01,58.8878,0.6874,22.4882,0.0652999999999988
2022-10-31,58.6413,0.7074,23.0738,0.012500000000001066
2022-10-28,53.3351,0.7202,23.867,-0.05030000000000001
2022-10-27,58.8022,0.715,24.7212,-0.16400000000000148
2022-10-26,52.2229,0.6976,25.509,-0.23969999999999914
2022-10-25,50.5312,0.699,27.124,-0.30439999999999934
2022-10-24,48.75,0.6989,29.022,-0.4197999999999986
2022-10-21,44.6629,0.703,30.2758,-0.4936000000000007
2022-10-20,44.7826,0.7101,31.1515,-0.5670000000000002
2022-10-19,42.5196,0.7096,32.4385,-0.6249000000000002
2022-10-18,45.9982,0.7245,32.8637,-0.6750000000000007
2022-10-17,37.5741,0.7131,33.3217,-0.720699999999999
2022-10-14,41.4965,0.7125,32.4557,-0.7605000000000004
2022-10-13,27.2972,0.6976,31.5232,-0.732899999999999
2022-10-12,31.2387,0.6541,30.4373,-0.7616999999999994
2022-10-11,30.9647,0.6744,29.7837,-0.7406000000000006
2022-10-10,34.3237,0.683,29.0798,-0.7115999999999989
2022-10-07,38.0966,0.6805,28.4423,-0.6727000000000007
2022-10-06,45.1351,0.6477,28.3934,-0.6545999999999985
2022-10-05,40.737,0.655,29.8477,-0.7293000000000003
2022-10-04,40.2814,0.6516,30.6866,-0.8219999999999992
2022-10-03,32.1534,0.6473,32.0003,-0.9240999999999993
2022-09-30,27.6868,0.6531,32.128,-0.974400000000001
2022-09-29,30.2548,0.6605,32.1503,-0.9863
2022-09-28,29.6167,0.6505,31.8443,-0.9954999999999998
2022-09-27,30.2732,0.6645,32.0166,-1.0452000000000012
2022-09-26,30.0356,0.6766,31.9962,-1.0607000000000006
2022-09-23,29.0396,0.6945,31.7987,-1.046199999999999
2022-09-22,33.0381,0.7207,31.4814,-1.0416000000000007
2022-09-21,33.9943,0.7121,31.31,-1.0252999999999997
2022-09-20,34.0039,0.6961,31.8736,-1.0608000000000004
2022-09-19,31.5855,0.7169,31.3076,-1.0821000000000005
2022-09-16,28.3277,0.7373,30.6537,-1.1143999999999998
2022-09-15,29.6545,0.7482,29.3985,-1.120800000000001
2022-09-14,30.8241,0.7717,28.185,-1.0850999999999988
2022-09-13,33.6524,0.8021,26.9748,-1.0441000000000003
2022-09-12,36.9059,0.7558,25.8147,-0.9769000000000005
2022-09-09,34.7145,0.7871,25.5592,-1.0167000000000002
2022-09-08,26.9585,0.8105,25.1455,-1.0405999999999977
2022-09-07,27.409,0.8237,23.7926,-1.0158000000000005
2022-09-06,28.0965,0.8492,21.99,-0.9410999999999987
2022-09-02,29.65,0.8817,19.9247,-0.8064
2022-09-01,30.1066,0.905,17.8591,-0.6413000000000011
2022-08-31,35.5929,0.8344,15.6345,-0.4507000000000012
2022-08-30,38.8124,0.854,14.5628,-0.3185000000000002
2022-08-29,39.155,0.8538,13.633,-0.18319999999999936
2022-08-26,52.2718,0.8756,13.2628,-0.04159999999999897
2022-08-25,42.3895,0.8134,13.4354,0.0929000000000002
2022-08-24,43.7857,0.7903,14.4433,0.0951999999999984
2022-08-23,43.5441,0.8119,14.6595,0.16690000000000182
2022-08-22,47.5964,0.8363,14.9924,0.26030000000000086
2022-08-19,56.517,0.8328,15.3508,0.3906000000000027
2022-08-18,55.6319,0.8198,16.2408,0.4684999999999988
2022-08-17,57.9477,0.8304,16.5512,0.46699999999999875
2022-08-16,62.2448,0.8379,17.111,0.5029000000000003
2022-08-15,60.7556,0.8531,17.1549,0.48600000000000065
2022-08-12,56.8419,0.8764,17.0246,0.4419000000000004
2022-08-11,56.6266,0.8842,17.3777,0.41189999999999927
2022-08-10,53.4037,0.8884,17.7701,0.4457999999999984
2022-08-09,49.8387,0.8775,18.8614,0.4665999999999997
2022-08-08,51.9057,0.8628,19.7196,0.5894000000000013
2022-08-05,65.0032,0.795,21.1786,0.6656000000000013
2022-08-04,65.4605,0.8129,20.3834,0.6315000000000026
2022-08-03,61.1307,0.8359,19.334,0.5558000000000014
2022-08-02,60.7043,0.8364,18.5144,0.4837999999999987
2022-08-01,61.3087,0.8358,17.6624,0.42239999999999966
2022-07-29,58.9759,0.8343,16.8322,0.34639999999999915
2022-07-28,60.462,0.856,16.5394,0.2724999999999973
2022-07-27,54.2276,0.8681,16.3328,0.19259999999999877
2022-07-26,53.1882,0.8271,16.3191,0.1075000000000017
2022-07-25,54.2277,0.8488,17.4863,0.12519999999999953
2022-07-22,61.7633,0.8626,18.513,0.09580000000000055
2022-07-21,61.7181,0.8588,18.9381,0.02710000000000079
2022-07-20,56.0611,0.8788,18.7811,-0.13530000000000086
2022-07-19,52.8837,0.8594,18.8263,-0.31599999999999895
2022-07-18,51.5861,0.848,19.7924,-0.4590999999999994
2022-07-15,46.8351,0.826,21.0948,-0.5444999999999993
2022-07-14,42.332,0.8581,21.3349,-0.6111000000000022
2022-07-13,37.7276,0.8669,21.0634,-0.6475999999999988
2022-07-12,41.7822,0.8636,20.6028,-0.6635000000000009
2022-07-11,43.4315,0.8875,20.5184,-0.6659000000000024
2022-07-08,42.6493,0.8943,20.5922,-0.6664000000000012
2022-07-07,42.7952,0.9133,21.0342,-0.7270000000000003
2022-07-06,39.4327,0.9209,21.3825,-0.7959999999999976
2022-07-05,32.5304,0.9511,20.8558,-0.7983000000000011
2022-07-01,35.8167,0.9539,19.7483,-0.7728000000000002
2022-06-30,38.0972,0.9683,18.8136,-0.6842000000000006
2022-06-29,40.4417,0.9886,18.1838,-0.6256999999999984
2022-06-28,46.8615,1.0023,17.7626,-0.5809999999999995
2022-06-27,49.6372,0.9828,18.0123,-0.5602000000000018
2022-06-24,43.514,1.0043,18.9926,-0.6157000000000004
2022-06-23,43.6262,1.0112,19.8147,-0.7038000000000011
2022-06-22,41.4079,1.0328,19.9923,-0.7143000000000015
2022-06-21,42.7345,1.0752,20.4929,-0.7311000000000014
2022-06-17,36.4463,1.0712,21.2478,-0.7627999999999986
2022-06-16,37.4251,1.1024,20.7389,-0.7224999999999966
2022-06-15,38.4891,1.1007,20.2491,-0.6320000000000014
2022-06-14,35.8666,1.1061,20.1444,-0.6016000000000012
2022-06-13,36.9476,1.1409,18.9113,-0.48370000000000246
2022-06-10,44.326,1.1236,17.719,-0.3070999999999984
2022-06-09,49.3666,1.1194,17.4474,-0.2120999999999995
2022-06-08,51.3227,1.137,18.4212,-0.19700000000000273
2022-06-07,49.3845,1.1749,19.5539,-0.23580000000000112
2022-06-06,53.3598,1.2029,21.0094,-0.3097999999999992
2022-06-03,53.0573,1.2361,22.0795,-0.3855000000000004
2022-06-02,48.8258,1.2489,23.2374,-0.4698000000000029
2022-06-01,51.1694,1.2359,24.4842,-0.6592999999999982
2022-05-31,52.5576,1.2594,26.3082,-0.7621000000000002
2022-05-27,48.5366,1.291,28.1439,-0.918099999999999
2022-05-26,34.5992,1.3112,30.1669,-1.118000000000002
2022-05-25,34.4766,1.253,31.4655,-1.2593999999999994
2022-05-24,36.4184,1.2641,31.5658,-1.3322000000000003
2022-05-23,34.7755,1.2754,30.8914,-1.322499999999998
2022-05-20,38.967,1.317,30.439,-1.3664999999999985
2022-05-19,36.3055,1.2912,29.9519,-1.3820999999999977
2022-05-18,39.4082,1.3173,30.1304,-1.4253999999999998
2022-05-17,40.9703,1.3178,30.4235,-1.4410999999999987
2022-05-16,37.4447,1.3341,31.3677,-1.5663000000000018
2022-05-13,32.6804,1.3844,31.6161,-1.610400000000002
2022-05-12,28.7018,1.3562,31.8836,-1.688200000000002
2022-05-11,32.2059,1.3667,30.5325,-1.6071999999999989
2022-05-10,33.3524,1.3808,29.6871,-1.5268000000000015
2022-05-09,34.5029,1.3912,29.0971,-1.5000999999999998
2022-05-06,36.9085,1.3562,28.4616,-1.3786000000000023
2022-05-05,41.2066,1.3437,28.6696,-1.3789000000000016
2022-05-04,41.4284,1.3061,29.3593,-1.3763000000000005
2022-05-03,38.5602,1.2799,30.3411,-1.5044000000000004
2022-05-02,33.5983,1.3253,30.5937,-1.5717999999999996
2022-04-29,36.329,1.3363,30.4967,-1.6278000000000006
2022-04-28,33.8066,1.3153,30.4862,-1.5752999999999986
2022-04-27,31.6744,1.2919,30.352,-1.6111000000000004
2022-04-26,34.8371,1.3239,28.9767,-1.494299999999999
2022-04-25,31.9293,1.3311,27.7012,-1.3614999999999995
2022-04-22,35.026,1.3683,26.5653,-1.2852999999999994
2022-04-21,39.5783,1.3979,25.575,-1.1301000000000023
2022-04-20,42.5272,1.3216,24.8083,-0.9834999999999994
2022-04-19,38.3168,1.3104,24.8131,-0.9141000000000012
2022-04-18,35.4524,1.3298,24.4336,-0.8850000000000016
2022-04-14,39.7545,1.3546,23.6557,-0.7928999999999995
2022-04-13,35.4219,1.3348,22.8695,-0.6102999999999987
2022-04-12,38.0688,1.3572,22.1965,-0.464500000000001
2022-04-11,36.3042,1.3508,21.4717,-0.2005999999999979
2022-04-08,42.1896,1.3426,20.2601,0.09719999999999729
2022-04-07,44.2386,1.3579,19.7208,0.3536999999999999
2022-04-06,46.1989,1.3668,19.3956,0.5649999999999977
2022-04-05,57.2921,1.3238,19.3761,0.8064999999999998
2022-04-04,55.0182,1.3074,20.7279,0.9480000000000004
2022-04-01,58.5807,1.3354,21.7139,0.9694000000000003
2022-03-31,60.8835,1.3437,22.827,1.0487000000000002
2022-03-30,63.8738,1.3719,23.0201,1.0762
2022-03-29,66.13,1.3889,22.9782,1.0544999999999973
2022-03-28,63.2299,1.4215,22.4187,0.9133999999999993
2022-03-25,63.9364,1.4507,22.2406,0.764400000000002
2022-03-24,58.2236,1.4788,21.9826,0.6165999999999983
2022-03-23,58.0802,1.3862,21.7263,0.3724999999999987
2022-03-22,61.0016,1.4132,22.5215,0.311399999999999
2022-03-21,60.3233,1.4324,22.9233,0.13830000000000098
2022-03-18,54.6345,1.4515,23.4108,-0.10609999999999786
2022-03-17,52.0993,1.4138,24.3028,-0.3877999999999986
2022-03-16,49.7167,1.4507,25.8145,-0.5701
2022-03-15,41.0061,1.4375,27.2395,-0.767199999999999
2022-03-14,42.2085,1.4163,27.329,-0.8526999999999987
2022-03-11,46.3544,1.4405,26.5715,-0.7824999999999989
2022-03-10,44.1865,1.4669,26.2539,-0.7596999999999987
2022-03-09,43.5655,1.4928,25.509,-0.7762999999999991
2022-03-08,38.8342,1.4766,24.9017,-0.8222999999999985
2022-03-07,43.5801,1.4578,23.2916,-0.716700000000003
2022-03-04,45.5225,1.4391,21.8687,-0.5549
2022-03-03,48.6377,1.4552,20.932,-0.5014000000000003
2022-03-02,46.6861,1.5013,20.5237,-0.5048999999999992
2022-03-01,48.4829,1.5404,20.0839,-0.5533999999999999
2022-02-28,47.4251,1.5627,19.5741,-0.5315999999999974
2022-02-25,46.5005,1.6093,19.3556,-0.5881000000000007
2022-02-24,36.0772,1.6689,18.7031,-0.628499999999999
2022-02-23,44.3388,1.5738,17.6088,-0.6295000000000002
2022-02-22,40.879,1.5525,17.1682,-0.4831000000000003
2022-02-18,46.6042,1.5902,17.1091,-0.3912000000000013
2022-02-17,50.4743,1.5677,17.105,-0.2937999999999974
2022-02-16,53.1527,1.5081,17.7572,-0.2532999999999994
2022-02-15,47.7952,1.545,18.7864,-0.4015999999999984
2022-02-14,43.1148,1.4889,19.9209,-0.583400000000001
2022-02-11,51.4844,1.5174,20.4788,-0.5802999999999976
2022-02-10,51.857,1.4515,21.0915,-0.5358000000000018
2022-02-09,50.2795,1.4613,22.3515,-0.6616999999999997
2022-02-08,44.5684,1.4496,23.8582,-0.9023000000000003
2022-02-07,44.6174,1.4651,24.6707,-1.0340000000000025
2022-02-04,42.8219,1.5025,25.7011,-1.1484000000000023
2022-02-03,44.4476,1.5411,26.3286,-1.2361000000000004
2022-02-02,49.2172,1.5473,27.0954,-1.2924000000000007
2022-02-01,46.462,1.5693,28.4027,-1.4770000000000003
2022-01-31,37.7226,1.5936,29.2661,-1.6297000000000033
2022-01-28,31.393,1.588,29.6561,-1.785499999999999
2022-01-27,35.8989,1.5902,28.4644,-1.7910000000000004
2022-01-26,34.0457,1.5343,27.3384,-1.6809000000000012
2022-01-25,30.0739,1.5174,26.391,-1.6000999999999976
2022-01-24,28.8353,1.5288,24.1736,-1.4282000000000004
2022-01-21,31.6741,1.455,21.7855,-1.2945000000000029
2022-01-20,36.8118,1.4471,20.1013,-1.1052
2022-01-19,39.3692,1.4432,18.675,-0.9265000000000008
2022-01-18,39.9714,1.4396,17.6589,-0.7779999999999987
2022-01-14,40.0972,1.4604,16.9921,-0.6621999999999986
2022-01-13,47.2829,1.4969,16.5499,-0.610400000000002
2022-01-12,45.9305,1.4599,16.2549,-0.4981000000000009
2022-01-11,42.6795,1.4964,16.6873,-0.4923000000000002
2022-01-10,39.3021,1.5173,16.6642,-0.45919999999999916
2022-01-07,44.4146,1.4938,16.0654,-0.3678999999999988
2022-01-06,42.1713,1.5039,16.37,-0.2303999999999995
2022-01-05,46.7486,1.5142,16.7038,-0.1463000000000001
2022-01-04,52.0732,1.486,17.3948,0.021500000000003183
2022-01-03,50.2424,1.4376,18.7154,0.06419999999999959
